date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,traffic_volume
2014-03-26 23:00:00,0,215,55,8,310,5,5,277.07,0.0,0.0,90,0,1298
2014-03-27 00:00:00,0,289,55,5,330,7,7,277.37,0.0,0.0,90,0,696
2014-03-27 01:00:00,0,127,59,3,300,3,3,277.54,0.0,0.0,90,0,342
2014-03-27 02:00:00,0,277,64,2,280,8,8,277.35,0.0,0.0,90,0,237
2014-03-27 03:00:00,0,187,64,3,260,7,7,277.06,0.0,0.0,90,0,339
2014-03-27 04:00:00,0,237,80,4,270,1,1,276.72,0.0,0.0,90,0,834
2014-03-27 05:00:00,0,290,80,3,270,6,6,276.67,0.25,0.0,90,2,2693
2014-03-27 06:00:00,0,126,86,2,270,5,5,276.7,0.25,0.0,90,2,5217
2014-03-27 07:00:00,0,151,92,2,240,9,9,276.58,0.25,0.0,90,2,6218
2014-03-27 08:00:00,0,81,92,2,210,3,3,276.45,0.25,0.0,90,2,5646
2014-03-27 09:00:00,0,38,92,2,230,7,7,276.45,0.26,0.0,90,2,5480
2014-03-27 10:00:00,0,34,92,1,240,9,9,276.39,0.28,0.0,90,2,4360
2014-03-27 11:00:00,0,96,100,1,220,1,1,276.47,0.28,0.0,90,2,4656
2014-03-27 12:00:00,0,196,100,0,0,5,5,276.47,0.44,0.0,90,2,5092
2014-03-27 13:00:00,0,109,100,2,190,7,7,276.43,0.94,0.0,90,2,5078
2014-03-27 14:00:00,0,264,100,2,190,4,4,276.36,2.05,0.0,90,2,5295
2014-03-27 15:00:00,0,187,100,2,190,3,3,275.8,1.87,0.0,90,2,5713
2014-03-27 16:00:00,0,149,69,4,210,6,6,274.57,1.14,0.0,90,2,6060
2014-03-27 17:00:00,0,91,60,5,210,4,4,273.95,0.59,0.0,90,2,5661
2014-03-27 18:00:00,0,28,60,5,190,7,7,273.89,0.52,0.0,90,2,4491
2014-03-27 19:00:00,0,264,56,6,180,7,7,273.85,0.71,0.0,90,2,3020
2014-03-27 20:00:00,0,62,56,4,180,6,6,273.51,0.36,0.0,90,2,2712
2014-03-27 21:00:00,0,44,56,5,170,2,2,273.28,0.32,0.0,90,2,2497
2014-03-27 22:00:00,0,164,57,5,180,5,5,272.87,0.25,0.0,90,2,1925
2014-03-27 23:00:00,0,76,61,5,170,5,5,272.68,0.25,0.0,90,2,1074
2014-03-28 00:00:00,0,239,66,4,150,9,9,272.52,0.0,0.0,90,0,582
2014-03-28 01:00:00,0,60,70,4,140,4,4,272.46,0.0,0.0,90,0,376
2014-03-28 02:00:00,0,52,70,4,150,7,7,272.39,0.0,0.0,90,0,286
2014-03-28 03:00:00,0,44,70,4,160,2,2,272.32,0.0,0.0,90,0,429
2014-03-28 04:00:00,0,24,86,4,150,4,4,272.02,0.3,0.0,90,2,799
2014-03-28 05:00:00,0,153,80,3,150,8,8,271.8,0.0,0.0,90,0,2532
2014-03-28 06:00:00,0,78,80,3,160,8,8,271.24,0.0,0.0,90,0,5471
2014-03-28 07:00:00,0,208,65,4,160,1,1,270.41,0.0,0.0,40,0,6342
2014-03-28 08:00:00,0,94,52,4,170,7,7,270.28,0.0,0.0,75,0,5889
2014-03-28 09:00:00,0,178,52,4,160,2,2,270.9,0.25,0.0,40,2,5116
2014-03-28 10:00:00,0,202,60,4,170,6,6,272.11,0.44,0.0,20,2,4774
2014-03-28 11:00:00,0,39,60,3,170,5,5,273.27,0.58,0.0,20,2,5146
2014-03-28 12:00:00,0,156,60,5,180,9,9,274.46,0.68,0.0,75,2,5638
2014-03-28 13:00:00,0,97,56,4,200,1,1,275.01,0.6,0.0,75,2,5777
2014-03-28 14:00:00,0,88,65,4,200,7,7,275.5,0.36,0.0,75,2,5674
2014-03-28 15:00:00,0,236,61,5,210,5,5,275.55,0.25,0.0,90,2,6172
2014-03-28 16:00:00,0,33,57,5,220,9,9,275.64,0.25,0.0,90,2,6421
2014-03-28 17:00:00,0,186,53,5,230,3,3,274.98,0.25,0.0,90,2,5974
2014-03-28 18:00:00,0,196,54,5,220,3,3,274.52,0.0,0.0,90,0,4869
2014-03-28 19:00:00,0,279,50,4,230,9,9,274.27,0.0,0.0,90,0,3645
2014-03-28 20:00:00,0,223,50,3,230,4,4,273.45,0.0,0.0,90,0,2859
2014-03-28 21:00:00,0,273,44,4,220,5,5,272.52,0.25,0.0,90,2,2786
2014-03-28 22:00:00,0,185,39,3,280,2,2,271.28,0.25,0.0,40,2,2584
2014-03-28 23:00:00,0,89,42,3,320,1,1,270.6,0.0,0.0,1,1,1661
2014-03-29 00:00:00,0,247,44,2,330,6,6,269.72,0.0,0.0,1,1,1074
2014-03-29 01:00:00,0,90,50,2,340,7,7,269.19,0.0,0.0,20,0,644
2014-03-29 02:00:00,0,206,54,0,0,2,2,268.68,0.0,0.0,1,1,561
2014-03-29 03:00:00,0,190,62,0,0,9,9,267.96,0.0,0.0,1,1,386
2014-03-29 04:00:00,0,63,71,4,220,1,1,267.37,0.0,0.0,1,1,372
2014-03-29 05:00:00,0,174,76,2,200,2,2,266.88,0.0,0.0,1,1,701
2014-03-29 06:00:00,0,27,81,2,210,6,6,266.19,0.0,0.0,1,1,1300
2014-03-29 07:00:00,0,286,87,0,0,9,9,265.84,0.0,0.0,20,0,2084
2014-03-29 08:00:00,0,265,87,1,180,9,9,267.75,0.0,0.0,1,1,3057
2014-03-29 09:00:00,0,145,87,0,0,6,6,270.65,0.0,0.0,1,1,4140
2014-03-29 10:00:00,0,221,93,0,0,9,9,273.59,0.0,0.0,1,1,4112
2014-03-29 11:00:00,0,250,93,1,200,3,3,275.53,0.25,0.0,1,2,4579
2014-03-29 12:00:00,0,123,100,0,0,1,1,276.46,0.25,0.0,1,2,4917
2014-03-29 13:00:00,0,206,86,1,190,7,7,277.17,0.25,0.0,1,2,5225
2014-03-29 14:00:00,0,196,93,2,280,2,2,278.04,0.0,0.0,20,0,5114
2014-03-29 15:00:00,0,275,81,2,270,4,4,278.55,0.0,0.0,20,0,4780
2014-03-29 16:00:00,0,200,58,3,310,7,7,279.19,0.0,0.0,20,0,4815
2014-03-29 17:00:00,0,272,54,4,310,9,9,279.12,0.0,0.0,20,0,4665
2014-03-29 18:00:00,0,44,54,3,330,6,6,278.74,0.0,0.0,20,0,4283
2014-03-29 19:00:00,0,51,47,6,350,3,3,277.82,0.0,0.0,20,0,3956
2014-03-29 20:00:00,0,222,47,7,320,2,2,276.41,0.0,0.0,40,0,2970
2014-03-29 21:00:00,0,97,44,10,320,2,2,275.86,0.0,0.0,40,0,2877
2014-03-29 22:00:00,0,294,47,7,320,7,7,275.6,0.0,0.0,40,0,3008
2014-03-29 23:00:00,0,164,35,9,350,5,5,275.33,0.0,0.0,20,0,2507
2014-03-30 00:00:00,0,267,43,6,330,4,4,275.17,0.0,0.0,1,1,1472
2014-03-30 01:00:00,0,34,43,5,350,1,1,275.35,0.0,0.0,1,1,748
2014-03-30 02:00:00,0,203,46,2,310,8,8,275.78,0.0,0.0,20,0,579
2014-03-30 03:00:00,0,68,45,5,320,1,1,276.27,0.0,0.0,75,0,350
2014-03-30 04:00:00,0,115,45,4,320,2,2,276.81,0.0,0.0,40,0,292
2014-03-30 05:00:00,0,16,48,3,320,6,6,276.96,0.0,0.0,75,0,496
2014-03-30 06:00:00,0,186,48,3,330,3,3,276.92,0.0,0.0,40,0,834
2014-03-30 07:00:00,0,205,56,3,310,8,8,276.61,0.0,0.0,20,0,1158
2014-03-30 08:00:00,0,241,64,4,310,9,9,277.54,0.0,0.0,40,0,1799
2014-03-30 09:00:00,0,211,64,4,320,9,9,278.83,0.0,0.0,20,0,2727
2014-03-30 10:00:00,0,229,64,4,320,5,5,280.11,0.0,0.0,20,0,3532
2014-03-30 11:00:00,0,289,64,5,320,4,4,281.6,0.0,0.0,20,0,3794
2014-03-30 12:00:00,0,286,69,4,320,7,7,283.41,0.0,0.0,40,0,4301
2014-03-30 13:00:00,0,292,69,6,330,9,9,284.65,0.0,0.0,40,0,4652
2014-03-30 14:00:00,0,94,69,6,330,4,4,285.62,0.0,0.0,75,0,4503
2014-03-30 15:00:00,0,228,60,6,320,9,9,286.27,0.0,0.0,75,0,4198
2014-03-30 16:00:00,0,236,56,6,330,6,6,287.12,0.0,0.0,75,0,4341
2014-03-30 17:00:00,0,299,49,6,340,8,8,287.27,0.0,0.0,75,0,3915
2014-03-30 18:00:00,0,61,40,6,340,1,1,286.78,0.0,0.0,75,0,3518
2014-03-30 19:00:00,0,151,43,6,340,7,7,285.05,0.0,0.0,90,0,3018
2014-03-30 20:00:00,0,68,37,6,330,5,5,283.57,0.0,0.0,90,0,2692
2014-03-30 21:00:00,0,66,37,6,320,2,2,282.69,0.0,0.0,75,0,3476
2014-03-30 22:00:00,0,129,37,7,310,5,5,281.71,0.0,0.0,75,0,1849
2014-03-30 23:00:00,0,46,32,7,340,2,2,281.19,0.0,0.0,75,0,997
2014-03-31 00:00:00,0,195,37,6,320,9,9,280.9,0.0,0.0,40,0,582
2014-03-31 01:00:00,0,297,45,3,300,5,5,280.93,0.0,0.0,75,0,365
2014-03-31 02:00:00,0,285,45,1,300,1,1,280.73,0.0,0.0,75,0,359
2014-03-31 03:00:00,0,135,55,0,0,5,5,280.81,0.0,0.0,90,0,364
2014-03-31 04:00:00,0,222,59,0,0,4,4,280.83,0.0,0.0,90,0,837
2014-03-31 05:00:00,0,198,59,0,0,1,1,280.98,0.0,0.0,90,0,2613
2014-03-31 06:00:00,0,194,64,0,0,6,6,280.95,0.0,0.0,90,0,5533
2014-03-31 07:00:00,0,118,64,1,190,6,6,280.41,0.0,0.0,90,0,6318
2014-03-31 08:00:00,0,61,69,1,180,5,5,280.71,0.0,0.0,90,0,5535
2014-03-31 09:00:00,0,110,69,1,160,7,7,281.11,0.0,0.0,90,0,4848
2014-03-31 10:00:00,0,155,69,1,180,5,5,280.7,0.44,0.0,90,2,4177
2014-03-31 11:00:00,0,214,74,1,130,7,7,280.61,0.36,0.0,90,2,4379
2014-03-31 12:00:00,0,184,74,2,160,5,5,280.69,0.25,0.0,90,2,4731
2014-03-31 13:00:00,0,240,69,4,140,9,9,281.45,0.0,0.0,90,0,4816
2014-03-31 14:00:00,0,135,56,5,160,4,4,283.26,0.0,0.0,75,0,5060
2014-03-31 15:00:00,0,277,45,5,170,7,7,284.39,0.25,0.0,90,2,5431
2014-03-31 16:00:00,0,260,32,8,180,4,4,284.4,0.25,0.0,90,2,6121
2014-03-31 17:00:00,0,121,30,9,190,6,6,284.96,0.0,0.0,90,0,5827
2014-03-31 18:00:00,0,49,33,8,190,3,3,285.83,0.0,0.0,1,1,4188
2014-03-31 19:00:00,0,227,33,7,190,6,6,285.82,0.25,0.0,75,2,3121
2014-03-31 20:00:00,0,245,31,7,210,6,6,285.0,0.42,0.0,90,2,2510
2014-03-31 21:00:00,0,201,30,9,190,3,3,282.97,0.68,0.0,90,2,2111
2014-03-31 22:00:00,0,284,30,5,190,9,9,277.4,0.0,0.0,90,0,1446
2014-03-31 23:00:00,0,96,30,7,210,3,3,274.62,0.0,0.0,90,0,1000
2014-04-01 00:00:00,0,249,32,5,210,5,5,272.84,0.0,0.0,90,0,544
2014-04-01 01:00:00,0,164,34,4,190,1,1,272.32,0.0,0.0,90,0,341
2014-04-01 02:00:00,0,189,37,3,200,5,5,272.19,0.0,0.0,90,0,233
2014-04-01 03:00:00,0,89,37,5,200,6,6,271.84,0.0,0.0,90,0,381
2014-04-01 04:00:00,0,16,34,7,250,8,8,270.75,0.0,0.0,90,0,787
2014-04-01 05:00:00,0,260,42,6,250,8,8,268.93,0.0,0.0,90,0,2577
2014-04-01 06:00:00,0,200,48,6,290,3,3,268.06,0.0,0.0,90,0,5511
2014-04-01 07:00:00,0,86,47,9,300,6,6,267.35,0.0,0.0,90,0,6310
2014-04-01 08:00:00,0,64,58,7,330,3,3,266.77,0.0,0.0,90,0,5565
2014-04-01 09:00:00,0,213,53,5,330,4,4,266.67,0.0,0.0,90,0,4845
2014-04-01 10:00:00,0,168,57,7,310,5,5,267.14,0.25,0.0,90,2,4223
2014-04-01 11:00:00,0,148,49,5,310,3,3,269.03,0.0,0.0,90,0,4578
2014-04-01 12:00:00,0,239,56,3,300,3,3,270.68,0.0,0.0,40,0,4760
2014-04-01 13:00:00,0,76,45,4,300,2,2,271.88,0.27,0.0,40,2,4905
2014-04-01 14:00:00,0,107,43,6,290,5,5,273.03,0.33,0.0,1,2,5131
2014-04-01 15:00:00,0,123,37,6,270,3,3,274.33,0.25,0.0,20,2,5579
2014-04-01 16:00:00,0,22,24,9,290,4,4,274.9,0.0,0.0,20,0,6397
2014-04-01 17:00:00,0,156,22,9,300,4,4,275.33,0.0,0.0,20,0,6121
2014-04-01 18:00:00,0,231,21,10,300,2,2,275.27,0.0,0.0,20,0,3912
2014-04-01 19:00:00,0,30,19,9,320,4,4,274.52,0.0,0.0,40,0,3210
2014-04-01 20:00:00,0,224,21,7,280,5,5,273.44,0.0,0.0,40,0,2797
2014-04-01 21:00:00,0,153,18,7,310,2,2,272.31,0.0,0.0,40,0,2407
2014-04-01 22:00:00,0,121,18,9,300,5,5,271.51,0.0,0.0,75,0,1618
2014-04-01 23:00:00,0,87,22,6,270,5,5,270.96,0.0,0.0,40,0,987
2014-04-02 00:00:00,0,163,24,8,280,6,6,270.35,0.0,0.0,40,0,564
2014-04-02 01:00:00,0,95,32,4,300,3,3,269.78,0.0,0.0,75,0,316
2014-04-02 02:00:00,0,85,37,3,290,9,9,269.37,0.0,0.0,75,0,269
2014-04-02 03:00:00,0,40,39,1,250,5,5,268.55,0.0,0.0,20,0,366
2014-04-02 04:00:00,0,177,39,2,210,8,8,267.92,0.0,0.0,1,1,804
2014-04-02 05:00:00,0,292,45,2,220,8,8,266.96,0.0,0.0,1,1,2651
2014-04-02 06:00:00,0,229,49,2,210,3,3,266.49,0.0,0.0,1,1,5691
2014-04-02 07:00:00,0,281,52,0,0,7,7,266.27,0.0,0.0,20,0,6505
2014-04-02 08:00:00,0,209,49,2,210,8,8,267.67,0.0,0.0,20,0,6023
2014-04-02 09:00:00,0,122,56,0,0,5,5,269.63,0.0,0.0,20,0,5221
2014-04-02 10:00:00,0,22,56,1,310,1,1,272.21,0.0,0.0,20,0,4502
2014-04-02 11:00:00,0,69,65,0,0,3,3,273.7,0.0,0.0,20,0,4836
2014-04-02 12:00:00,0,197,56,1,10,6,6,275.27,0.0,0.0,20,0,5017
2014-04-02 13:00:00,0,297,56,2,140,6,6,276.24,0.0,0.0,75,0,5025
2014-04-02 14:00:00,0,64,57,4,30,7,7,277.39,0.0,0.0,90,0,5340
2014-04-02 15:00:00,0,252,70,4,20,3,3,277.94,0.0,0.0,75,0,5834
2014-04-02 16:00:00,0,162,57,3,90,5,5,278.22,0.0,0.0,90,0,6641
2014-04-02 17:00:00,0,178,50,2,70,6,6,278.03,0.0,0.0,90,0,6252
2014-04-02 19:00:00,0,291,44,0,0,5,5,276.99,0.0,0.0,90,0,3282
2014-04-02 20:00:00,0,118,36,3,340,4,4,276.65,0.0,0.0,90,0,2758
2014-04-02 21:00:00,0,45,36,4,300,1,1,276.36,0.0,0.0,90,0,2408
2014-04-02 22:00:00,0,221,29,5,340,7,7,276.3,0.0,0.0,90,0,1652
2014-04-02 23:00:00,0,140,25,3,250,1,1,276.36,0.0,0.0,90,0,1008
2014-04-03 00:00:00,0,68,27,4,310,5,5,276.41,0.0,0.0,90,0,592
2014-04-03 01:00:00,0,171,29,2,240,6,6,276.6,0.0,0.0,90,0,335
2014-04-03 02:00:00,0,271,29,3,270,3,3,276.6,0.0,0.0,90,0,260
2014-04-03 03:00:00,0,168,37,0,0,7,7,276.34,0.0,0.0,90,0,355
2014-04-03 04:00:00,0,236,33,2,80,1,1,276.23,0.0,0.0,90,0,786
2014-04-03 05:00:00,0,169,37,3,120,9,9,275.86,0.25,0.0,90,2,2663
2014-04-03 06:00:00,0,55,37,4,100,3,3,275.11,0.25,0.0,90,2,5477
2014-04-03 07:00:00,0,132,37,6,100,7,7,274.47,0.0,0.0,90,0,6421
2014-04-03 08:00:00,0,223,40,4,110,7,7,274.14,0.0,0.0,90,0,5565
2014-04-03 09:00:00,0,167,40,4,90,3,3,273.87,0.0,0.0,90,0,5060
2014-04-03 10:00:00,0,173,40,4,70,8,8,273.9,0.32,0.0,90,2,4526
2014-04-03 11:00:00,0,291,57,7,70,8,8,274.22,0.25,0.0,90,2,4788
2014-04-03 12:00:00,0,59,70,5,70,8,8,274.53,0.25,0.0,90,2,5062
2014-04-03 13:00:00,0,139,75,6,60,6,6,274.51,0.25,0.0,90,2,5083
2014-04-03 14:00:00,0,272,81,4,70,8,8,274.23,0.76,0.0,90,2,5174
2014-04-03 15:00:00,0,164,87,7,60,7,7,273.72,0.52,0.0,90,2,5454
2014-04-03 16:00:00,0,55,87,7,80,4,4,273.46,0.28,0.0,90,2,5835
2014-04-03 17:00:00,0,257,87,5,90,5,5,273.11,0.25,0.0,90,2,5329
2014-04-03 18:00:00,0,230,71,7,70,5,5,272.91,0.38,0.0,90,2,3439
2014-04-03 19:00:00,0,222,71,4,100,4,4,272.77,0.51,0.0,90,2,2472
2014-04-03 20:00:00,0,11,76,6,100,3,3,272.67,0.64,0.0,90,2,2004
2014-04-03 21:00:00,0,215,71,4,70,5,5,272.24,3.05,0.0,90,2,1888
2014-04-03 22:00:00,0,239,71,5,60,2,2,271.74,3.05,0.0,90,2,1548
2014-04-03 23:00:00,0,201,66,4,60,4,4,271.63,2.03,0.0,90,2,1100
2014-04-04 00:00:00,0,262,71,5,50,1,1,271.35,2.29,0.0,90,2,528
2014-04-04 01:00:00,0,98,71,7,80,4,4,271.06,2.03,0.0,90,2,375
2014-04-04 02:00:00,0,24,81,5,60,8,8,270.82,1.02,0.0,90,2,305
2014-04-04 03:00:00,0,174,81,5,70,2,2,270.74,0.0,0.0,90,0,355
2014-04-04 04:00:00,0,271,87,3,50,2,2,270.57,0.0,0.0,90,0,736
2014-04-04 05:00:00,0,54,75,3,60,5,5,269.96,0.25,0.0,90,2,2085
2014-04-04 06:00:00,0,189,93,5,50,3,3,269.68,0.0,0.0,90,0,3287
2014-04-04 07:00:00,0,115,81,3,40,4,4,269.89,0.0,0.0,90,0,2578
2014-04-04 08:00:00,0,157,87,4,360,1,1,270.36,0.51,0.0,90,2,3305
2014-04-04 09:00:00,0,199,87,5,10,7,7,271.07,0.51,0.0,90,2,3869
2014-04-04 10:00:00,0,138,87,3,360,3,3,272.07,0.51,0.0,90,2,3148
2014-04-04 11:00:00,0,214,87,4,10,6,6,273.06,0.76,0.0,90,2,3462
2014-04-04 12:00:00,0,39,80,3,340,4,4,274.06,0.57,0.0,90,2,3907
2014-04-04 13:00:00,0,19,93,5,330,9,9,274.89,1.11,0.0,90,2,4124
2014-04-04 14:00:00,0,118,86,4,340,1,1,275.81,2.13,0.0,90,2,4561
2014-04-04 15:00:00,0,159,86,7,350,9,9,276.79,2.1,0.0,75,2,4811
2014-04-04 16:00:00,0,294,81,8,350,4,4,277.3,1.63,0.0,40,2,5663
2014-04-04 17:00:00,0,148,81,4,350,9,9,277.77,1.38,0.0,20,2,5084
2014-04-04 18:00:00,0,163,80,4,10,7,7,277.89,0.96,0.0,20,2,4103
2014-04-04 19:00:00,0,156,69,7,360,3,3,277.61,0.51,0.0,1,2,3271
2014-04-04 20:00:00,0,45,69,5,360,3,3,276.19,0.32,0.0,1,2,2758
2014-04-04 21:00:00,0,193,64,5,360,6,6,274.89,0.0,0.0,1,1,2625
2014-04-04 22:00:00,0,274,64,6,360,4,4,273.85,0.0,0.0,1,1,2726
2014-04-04 23:00:00,0,144,60,8,350,5,5,273.29,0.25,0.0,1,2,1665
2014-04-05 00:00:00,0,27,64,7,360,7,7,272.75,0.0,0.0,1,1,1102
2014-04-05 01:00:00,0,146,64,6,360,4,4,272.07,0.0,0.0,1,1,666
2014-04-05 02:00:00,0,207,69,9,360,5,5,271.35,0.0,0.0,1,1,567
2014-04-05 03:00:00,0,54,64,8,360,8,8,270.4,0.0,0.0,1,1,377
2014-04-05 04:00:00,0,88,64,8,340,4,4,269.84,0.0,0.0,1,1,363
2014-04-05 05:00:00,0,96,59,8,10,9,9,269.13,0.0,0.0,1,1,664
2014-04-05 06:00:00,0,218,64,11,10,9,9,268.4,0.0,0.0,1,1,1284
2014-04-05 07:00:00,0,233,64,10,340,3,3,268.04,0.0,0.0,40,0,1972
2014-04-05 08:00:00,0,262,63,7,340,7,7,269.55,0.0,0.0,40,0,2974
2014-04-05 09:00:00,0,169,63,9,340,8,8,271.74,0.25,0.0,40,2,3813
2014-04-05 10:00:00,0,238,68,9,340,8,8,274.54,0.41,0.0,20,2,4232
2014-04-05 11:00:00,0,204,63,8,350,1,1,276.29,0.51,0.0,1,2,4497
2014-04-05 12:00:00,0,153,63,8,350,4,4,277.61,0.57,0.0,1,2,4949
2014-04-05 13:00:00,0,139,63,7,330,7,7,278.79,0.81,0.0,1,2,4559
2014-04-05 14:00:00,0,50,63,7,340,8,8,279.87,0.76,0.0,1,2,4847
2014-04-05 15:00:00,0,188,54,9,340,7,7,280.76,0.25,0.0,40,2,4696
2014-04-05 16:00:00,0,23,50,8,340,9,9,281.62,0.0,0.0,40,0,4665
2014-04-05 17:00:00,0,241,50,7,330,6,6,281.87,0.0,0.0,40,0,4267
2014-04-05 18:00:00,0,36,50,8,340,5,5,281.56,0.0,0.0,75,0,4117
2014-04-05 19:00:00,0,19,34,7,350,5,5,281.1,0.0,0.0,75,0,3247
2014-04-05 20:00:00,0,94,29,8,350,4,4,280.28,0.0,0.0,75,0,2749
2014-04-05 21:00:00,0,11,27,6,320,6,6,279.6,0.0,0.0,75,0,4046
2014-04-05 22:00:00,0,216,24,9,310,2,2,279.1,0.0,0.0,40,0,3949
2014-04-05 23:00:00,0,98,24,7,310,4,4,278.49,0.0,0.0,20,0,2277
2014-04-06 00:00:00,0,130,26,8,320,8,8,278.1,0.0,0.0,20,0,1277
2014-04-06 01:00:00,0,39,29,6,320,6,6,278.19,0.0,0.0,75,0,793
2014-04-06 02:00:00,0,18,36,4,320,5,5,278.42,0.0,0.0,75,0,574
2014-04-06 03:00:00,0,138,39,7,330,2,2,278.69,0.0,0.0,75,0,376
2014-04-06 04:00:00,0,213,42,7,320,1,1,278.77,0.0,0.0,75,0,297
2014-04-06 05:00:00,0,147,49,6,320,2,2,278.57,0.0,0.0,20,0,443
2014-04-06 06:00:00,0,154,53,6,310,1,1,278.21,0.0,0.0,40,0,723
2014-04-06 07:00:00,0,183,58,6,300,1,1,278.04,0.0,0.0,75,0,1095
2014-04-06 08:00:00,0,58,53,4,310,1,1,278.39,0.0,0.0,40,0,1715
2014-04-06 09:00:00,0,252,62,6,330,5,5,279.71,0.0,0.0,40,0,2682
2014-04-06 10:00:00,0,99,62,4,310,3,3,281.21,0.0,0.0,20,0,3515
2014-04-06 11:00:00,0,109,62,1,314,2,2,282.81,0.0,0.0,1,1,3703
2014-04-06 12:00:00,0,212,67,4,330,8,8,284.06,0.0,0.0,1,1,4241
2014-04-06 13:00:00,0,217,67,4,330,4,4,285.42,0.0,0.0,1,1,4522
2014-04-06 14:00:00,0,102,67,4,330,8,8,286.66,0.0,0.0,1,1,4215
2014-04-06 15:00:00,0,246,57,2,310,9,9,288.3,0.0,0.0,1,1,4232
2014-04-06 16:00:00,0,283,41,3,260,1,1,288.68,0.0,0.0,20,0,4242
2014-04-06 17:00:00,0,276,42,3,330,4,4,288.99,0.0,0.0,20,0,3979
2014-04-06 18:00:00,0,210,39,2,0,2,2,288.8,0.0,0.0,20,0,3525
2014-04-06 19:00:00,0,259,36,2,0,3,3,288.19,0.0,0.0,20,0,3027
2014-04-06 20:00:00,0,105,36,2,350,9,9,285.89,0.0,0.0,20,0,2643
2014-04-06 21:00:00,0,235,26,2,280,3,3,282.05,0.0,0.0,75,0,2131
2014-04-06 22:00:00,0,113,22,1,0,2,2,280.93,0.0,0.0,90,0,1753
2014-04-06 23:00:00,0,153,22,0,0,7,7,280.8,0.0,0.0,90,0,1039
2014-04-07 00:00:00,0,146,21,0,0,8,8,281.37,0.0,0.0,75,0,531
2014-04-07 01:00:00,0,77,22,1,230,6,6,280.56,0.0,0.0,75,0,312
2014-04-07 02:00:00,0,182,24,3,140,3,3,279.82,0.0,0.0,20,0,242
2014-04-07 03:00:00,0,11,31,4,170,5,5,278.74,0.0,0.0,75,0,306
2014-04-07 04:00:00,0,128,34,3,140,3,3,277.92,0.0,0.0,75,0,830
2014-04-07 05:00:00,0,129,40,4,120,9,9,277.1,0.0,0.0,40,0,2672
2014-04-07 06:00:00,0,287,47,5,130,2,2,276.67,0.0,0.0,75,0,5721
2014-04-07 07:00:00,0,158,47,5,120,5,5,277.0,0.0,0.0,75,0,6590
2014-04-07 08:00:00,0,228,47,6,100,1,1,277.3,0.0,0.0,90,0,6017
2014-04-07 09:00:00,0,192,47,7,90,5,5,279.5,0.0,0.0,90,0,5192
2014-04-07 10:00:00,0,13,50,8,100,2,2,282.22,0.0,0.0,40,0,4485
2014-04-07 11:00:00,0,67,50,9,100,7,7,284.81,0.0,0.0,40,0,4647
2014-04-07 12:00:00,0,207,47,9,100,2,2,285.64,0.0,0.0,40,0,5116
2014-04-07 13:00:00,0,35,47,10,100,7,7,286.48,0.0,0.0,40,0,5480
2014-04-07 14:00:00,0,122,50,7,100,9,9,287.01,0.0,0.0,20,0,5485
2014-04-07 15:00:00,0,206,59,9,110,3,3,287.19,0.0,0.0,40,0,5747
2014-04-07 16:00:00,0,238,86,5,100,2,2,287.18,0.0,0.0,40,0,6216
2014-04-07 17:00:00,0,107,86,5,80,6,6,287.0,0.0,0.0,40,0,5785
2014-04-07 18:00:00,0,209,86,4,90,1,1,286.34,0.0,0.0,20,0,4312
2014-04-07 19:00:00,0,30,74,4,80,2,2,285.61,0.0,0.0,20,0,3144
2014-04-07 20:00:00,0,195,64,5,60,8,8,283.47,0.0,0.0,20,0,2775
2014-04-07 21:00:00,0,184,64,4,50,3,3,281.87,0.0,0.0,20,0,2277
2014-04-07 22:00:00,0,288,64,5,50,6,6,280.92,0.0,0.0,20,0,1632
2014-04-07 23:00:00,0,217,64,4,40,2,2,279.83,0.0,0.0,20,0,957
2014-04-08 00:00:00,0,100,64,7,20,9,9,279.04,0.0,0.0,1,1,502
2014-04-08 01:00:00,0,272,100,7,20,5,5,278.23,0.0,0.0,1,1,299
2014-04-08 02:00:00,0,225,100,8,30,5,5,277.51,0.0,0.0,1,1,231
2014-04-08 03:00:00,0,262,100,4,10,3,3,276.47,0.0,0.0,1,1,307
2014-04-08 04:00:00,0,40,92,6,10,4,4,275.85,0.0,0.0,1,1,823
2014-04-08 05:00:00,0,134,92,7,10,8,8,275.2,0.0,0.0,1,1,2780
2014-04-08 06:00:00,0,205,100,8,360,4,4,274.48,0.0,0.0,20,0,5882
2014-04-08 07:00:00,0,43,92,6,10,6,6,274.18,0.0,0.0,20,0,6816
2014-04-08 08:00:00,0,240,86,6,360,7,7,274.93,0.0,0.0,1,1,6295
2014-04-08 09:00:00,0,24,100,7,350,8,8,276.14,0.0,0.0,1,1,5226
2014-04-08 10:00:00,0,179,92,6,350,6,6,277.92,0.0,0.0,20,0,4531
2014-04-08 11:00:00,0,155,92,5,360,7,7,279.74,0.0,0.0,20,0,4755
2014-04-08 12:00:00,0,215,100,7,330,8,8,281.49,0.0,0.0,20,0,5092
2014-04-08 13:00:00,0,47,100,5,330,6,6,282.86,0.0,0.0,20,0,4968
2014-04-08 14:00:00,0,38,92,5,330,6,6,283.37,0.0,0.0,20,0,5255
2014-04-08 15:00:00,0,19,92,6,320,9,9,283.82,0.0,0.0,40,0,5991
