is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,snow_p_h,clouds_all,traffic_volume,is_holiday_lag,humidity_lag,wind_direction_lag,dew_point_lag,air_pollution_index_lag,wind_speed_lag,visibility_in_miles_lag,temperature_lag,snow_p_h_lag,clouds_all_lag,traffic_volume_lag
0,2,91,4,193,2,2,295.51,0.0,40,616,0.0,92.0,177.0,3.0,2.0,4.0,3.0,295.52,0.0,40.0,714.0
0,2,91,3,187,3,3,295.6,0.0,40,356,0.0,91.0,193.0,2.0,2.0,4.0,2.0,295.51,0.0,40.0,616.0
0,3,92,4,181,1,1,295.34,0.0,40,258,0.0,91.0,187.0,3.0,2.0,3.0,3.0,295.6,0.0,40.0,356.0
0,2,92,3,175,2,2,295.08,0.0,1,321,0.0,92.0,181.0,1.0,3.0,4.0,1.0,295.34,0.0,40.0,258.0
0,3,92,4,169,5,5,294.57,0.0,40,518,0.0,92.0,175.0,2.0,2.0,3.0,2.0,295.08,0.0,1.0,321.0
0,1,92,5,168,7,7,294.8,0.0,90,758,0.0,92.0,169.0,5.0,3.0,4.0,5.0,294.57,0.0,40.0,518.0
0,2,83,5,187,6,6,295.53,0.0,90,1215,0.0,92.0,168.0,7.0,1.0,5.0,7.0,294.8,0.0,90.0,758.0
0,1,85,6,187,4,4,295.95,0.0,90,1874,0.0,83.0,187.0,6.0,2.0,5.0,6.0,295.53,0.0,90.0,1215.0
0,3,79,6,199,5,5,297.41,0.0,1,2606,0.0,85.0,187.0,4.0,1.0,6.0,4.0,295.95,0.0,90.0,1874.0
0,2,80,5,208,5,5,298.45,0.0,40,3268,0.0,79.0,199.0,5.0,3.0,6.0,5.0,297.41,0.0,1.0,2606.0
0,3,72,6,220,5,5,299.71,0.0,75,3582,0.0,80.0,208.0,5.0,2.0,5.0,5.0,298.45,0.0,40.0,3268.0
0,2,71,6,230,2,2,301.59,0.0,1,3749,0.0,72.0,220.0,5.0,3.0,6.0,5.0,299.71,0.0,75.0,3582.0
0,3,76,6,247,8,8,302.58,0.0,40,3607,0.0,71.0,230.0,2.0,2.0,6.0,2.0,301.59,0.0,1.0,3749.0
0,3,73,5,254,1,1,302.6,0.0,40,3704,0.0,76.0,247.0,8.0,3.0,6.0,8.0,302.58,0.0,40.0,3607.0
0,0,76,5,269,8,8,303.06,0.0,1,3683,0.0,73.0,254.0,1.0,3.0,5.0,1.0,302.6,0.0,40.0,3704.0
0,3,81,5,264,5,5,303.04,0.0,1,3892,0.0,76.0,269.0,8.0,0.0,5.0,8.0,303.06,0.0,1.0,3683.0
0,2,83,4,285,7,7,302.38,0.0,1,3642,0.0,81.0,264.0,5.0,3.0,5.0,5.0,303.04,0.0,1.0,3892.0
0,3,87,4,287,4,4,301.62,0.0,1,3070,0.0,83.0,285.0,7.0,2.0,4.0,7.0,302.38,0.0,1.0,3642.0
0,1,80,5,294,5,5,300.38,0.0,1,2887,0.0,87.0,287.0,4.0,3.0,4.0,4.0,301.62,0.0,1.0,3070.0
0,2,88,4,294,1,1,298.44,0.0,1,2566,0.0,80.0,294.0,5.0,1.0,5.0,5.0,300.38,0.0,1.0,2887.0
0,2,86,5,299,5,5,297.51,0.0,1,2151,0.0,88.0,294.0,1.0,2.0,4.0,1.0,298.44,0.0,1.0,2566.0
0,2,88,4,300,4,4,296.56,0.0,1,1324,0.0,86.0,299.0,5.0,2.0,5.0,5.0,297.51,0.0,1.0,2151.0
0,2,83,5,307,1,1,295.77,0.0,1,910,0.0,88.0,300.0,4.0,2.0,4.0,4.0,296.56,0.0,1.0,1324.0
0,2,84,4,309,1,1,295.09,0.0,1,423,0.0,83.0,307.0,1.0,2.0,5.0,1.0,295.77,0.0,1.0,910.0
0,1,86,5,308,4,4,294.63,0.0,1,305,0.0,84.0,309.0,1.0,2.0,4.0,1.0,295.09,0.0,1.0,423.0
0,0,86,4,312,2,2,294.45,0.0,1,371,0.0,86.0,308.0,4.0,1.0,5.0,4.0,294.63,0.0,1.0,305.0
0,3,88,5,312,1,1,294.44,0.0,1,880,0.0,86.0,312.0,2.0,0.0,4.0,2.0,294.45,0.0,1.0,371.0
0,2,86,5,317,3,3,294.41,0.0,1,2846,0.0,88.0,312.0,1.0,3.0,5.0,1.0,294.44,0.0,1.0,880.0
0,3,88,5,315,6,6,294.37,0.0,1,5574,0.0,86.0,317.0,3.0,2.0,5.0,3.0,294.41,0.0,1.0,2846.0
0,3,88,5,319,7,7,295.06,0.0,1,5868,0.0,88.0,315.0,6.0,3.0,5.0,6.0,294.37,0.0,1.0,5574.0
0,3,84,5,313,2,2,296.42,0.0,40,5347,0.0,88.0,319.0,7.0,3.0,5.0,7.0,295.06,0.0,1.0,5868.0
0,3,84,5,320,8,8,297.73,0.0,1,4570,0.0,84.0,313.0,2.0,3.0,5.0,2.0,296.42,0.0,40.0,5347.0
0,3,81,5,317,7,7,298.44,0.0,40,4461,0.0,84.0,320.0,8.0,3.0,5.0,8.0,297.73,0.0,1.0,4570.0
0,3,79,5,317,3,3,300.26,0.0,75,4462,0.0,81.0,317.0,7.0,3.0,5.0,7.0,298.44,0.0,40.0,4461.0
0,2,76,5,313,2,2,301.27,0.0,40,4705,0.0,79.0,317.0,3.0,3.0,5.0,3.0,300.26,0.0,75.0,4462.0
0,2,73,5,312,5,5,301.41,0.0,75,4699,0.0,76.0,313.0,2.0,2.0,5.0,2.0,301.27,0.0,40.0,4705.0
0,2,73,4,310,4,4,301.5,0.0,40,4943,0.0,73.0,312.0,5.0,2.0,5.0,5.0,301.41,0.0,75.0,4699.0
0,3,70,4,310,8,8,301.76,0.0,20,5214,0.0,73.0,310.0,4.0,2.0,4.0,4.0,301.5,0.0,40.0,4943.0
0,1,68,4,308,4,4,302.17,0.0,40,5413,0.0,70.0,310.0,8.0,3.0,4.0,8.0,301.76,0.0,20.0,5214.0
0,2,76,3,303,5,5,302.28,0.0,40,5615,0.0,68.0,308.0,4.0,1.0,4.0,4.0,302.17,0.0,40.0,5413.0
0,0,72,3,302,2,2,301.8,0.0,40,4226,0.0,76.0,303.0,5.0,2.0,3.0,5.0,302.28,0.0,40.0,5615.0
0,2,76,2,298,2,2,301.32,0.0,40,3153,0.0,72.0,302.0,2.0,0.0,3.0,2.0,301.8,0.0,40.0,4226.0
0,3,76,2,284,6,6,300.32,0.0,1,2575,0.0,76.0,298.0,2.0,2.0,2.0,2.0,301.32,0.0,40.0,3153.0
0,1,82,2,283,7,7,299.71,0.0,1,2432,0.0,76.0,284.0,6.0,3.0,2.0,6.0,300.32,0.0,1.0,2575.0
0,1,83,2,272,6,6,298.38,0.0,1,1860,0.0,82.0,283.0,7.0,1.0,2.0,7.0,299.71,0.0,1.0,2432.0
0,2,82,2,269,8,8,297.8,0.0,1,1075,0.0,83.0,272.0,6.0,1.0,2.0,6.0,298.38,0.0,1.0,1860.0
0,2,84,2,255,9,9,297.45,0.0,1,647,0.0,82.0,269.0,8.0,2.0,2.0,8.0,297.8,0.0,1.0,1075.0
0,2,84,2,250,8,8,296.77,0.0,1,608,0.0,84.0,255.0,9.0,2.0,2.0,9.0,297.45,0.0,1.0,647.0
0,3,82,2,257,9,9,296.65,0.0,40,317,0.0,84.0,250.0,8.0,2.0,2.0,8.0,296.77,0.0,1.0,608.0
0,2,82,3,247,8,8,296.5,0.0,1,357,0.0,82.0,257.0,9.0,3.0,2.0,9.0,296.65,0.0,40.0,317.0
0,1,81,3,250,1,1,296.36,0.0,1,868,0.0,82.0,247.0,8.0,2.0,3.0,8.0,296.5,0.0,1.0,357.0
0,0,83,3,270,6,6,296.51,0.0,1,3011,0.0,81.0,250.0,1.0,1.0,3.0,1.0,296.36,0.0,1.0,868.0
0,2,80,3,267,8,8,296.14,0.0,40,5101,0.0,83.0,270.0,6.0,0.0,3.0,6.0,296.51,0.0,1.0,3011.0
0,2,81,3,277,6,6,295.12,0.0,90,4302,0.0,80.0,267.0,8.0,2.0,3.0,8.0,296.14,0.0,40.0,5101.0
0,1,74,3,296,8,8,294.58,0.0,90,5045,0.0,81.0,277.0,6.0,2.0,3.0,6.0,295.12,0.0,90.0,4302.0
0,2,76,2,294,9,9,295.04,0.0,75,4786,0.0,74.0,296.0,8.0,1.0,3.0,8.0,294.58,0.0,90.0,5045.0
0,3,67,3,293,8,8,295.87,0.0,1,4287,0.0,76.0,294.0,9.0,2.0,2.0,9.0,295.04,0.0,75.0,4786.0
0,2,67,2,290,3,3,297.2,0.0,1,4590,0.0,67.0,293.0,8.0,3.0,3.0,8.0,295.87,0.0,1.0,4287.0
0,1,72,2,264,9,9,297.93,0.0,1,4878,0.0,67.0,290.0,3.0,2.0,2.0,3.0,297.2,0.0,1.0,4590.0
0,2,71,2,269,3,3,299.41,0.0,75,4762,0.0,72.0,264.0,9.0,1.0,2.0,9.0,297.93,0.0,1.0,4878.0
0,1,74,1,251,9,9,300.58,0.0,90,5398,0.0,71.0,269.0,3.0,2.0,2.0,3.0,299.41,0.0,75.0,4762.0
0,0,70,2,254,4,4,300.92,0.0,90,5617,0.0,74.0,251.0,9.0,1.0,1.0,9.0,300.58,0.0,90.0,5398.0
0,0,75,2,229,7,7,300.99,0.0,90,6622,0.0,70.0,254.0,4.0,0.0,2.0,4.0,300.92,0.0,90.0,5617.0
0,2,73,2,226,1,1,300.49,0.0,90,6549,0.0,75.0,229.0,7.0,0.0,2.0,7.0,300.99,0.0,90.0,6622.0
0,1,74,2,238,4,4,300.39,0.0,90,4770,0.0,73.0,226.0,1.0,2.0,2.0,1.0,300.49,0.0,90.0,6549.0
0,2,71,3,229,6,6,300.11,0.0,40,3195,0.0,74.0,238.0,4.0,1.0,2.0,4.0,300.39,0.0,90.0,4770.0
0,1,71,3,236,6,6,298.93,0.0,40,2841,0.0,71.0,229.0,6.0,2.0,3.0,6.0,300.11,0.0,40.0,3195.0
0,1,73,3,230,4,4,298.42,0.0,1,2586,0.0,71.0,236.0,6.0,1.0,3.0,6.0,298.93,0.0,40.0,2841.0
0,2,72,4,242,1,1,295.51,0.0,1,1786,0.0,73.0,230.0,4.0,1.0,3.0,4.0,298.42,0.0,1.0,2586.0
0,2,73,3,240,4,4,294.29,0.0,20,1167,0.0,72.0,242.0,1.0,2.0,4.0,1.0,295.51,0.0,1.0,1786.0
0,2,71,3,238,2,2,294.01,0.0,1,620,0.0,73.0,240.0,4.0,2.0,3.0,4.0,294.29,0.0,20.0,1167.0
0,3,74,3,237,8,8,293.02,0.0,1,414,0.0,71.0,238.0,2.0,2.0,3.0,2.0,294.01,0.0,1.0,620.0
0,2,73,3,235,8,8,292.34,0.0,1,305,0.0,74.0,237.0,8.0,3.0,3.0,8.0,293.02,0.0,1.0,414.0
0,3,70,4,229,5,5,292.22,0.0,1,381,0.0,73.0,235.0,8.0,2.0,3.0,8.0,292.34,0.0,1.0,305.0
0,2,70,4,228,8,8,291.37,0.0,1,899,0.0,70.0,229.0,5.0,3.0,4.0,5.0,292.22,0.0,1.0,381.0
0,3,68,4,223,6,6,291.28,0.0,1,2951,0.0,70.0,228.0,8.0,2.0,4.0,8.0,291.37,0.0,1.0,899.0
0,2,65,4,223,5,5,291.31,0.0,1,5826,0.0,68.0,223.0,6.0,3.0,4.0,6.0,291.28,0.0,1.0,2951.0
0,1,64,5,216,7,7,292.04,0.0,1,5529,0.0,65.0,223.0,5.0,2.0,4.0,5.0,291.31,0.0,1.0,5826.0
0,3,61,5,214,7,7,293.4,0.0,1,5299,0.0,64.0,216.0,7.0,1.0,5.0,7.0,292.04,0.0,1.0,5529.0
0,1,61,4,208,2,2,293.84,0.0,1,4113,0.0,61.0,214.0,7.0,3.0,5.0,7.0,293.4,0.0,1.0,5299.0
0,2,58,5,207,5,5,296.25,0.0,1,4217,0.0,61.0,208.0,2.0,1.0,4.0,2.0,293.84,0.0,1.0,4113.0
0,2,57,4,202,2,2,296.87,0.0,1,4307,0.0,58.0,207.0,5.0,2.0,5.0,5.0,296.25,0.0,1.0,4217.0
0,3,58,4,196,6,6,298.29,0.0,1,4400,0.0,57.0,202.0,2.0,2.0,4.0,2.0,296.87,0.0,1.0,4307.0
0,2,57,4,191,8,8,299.12,0.0,1,4756,0.0,58.0,196.0,6.0,3.0,4.0,6.0,298.29,0.0,1.0,4400.0
0,0,57,4,186,8,8,299.75,0.0,40,5071,0.0,57.0,191.0,8.0,2.0,4.0,8.0,299.12,0.0,1.0,4756.0
0,3,61,4,189,4,4,300.06,0.0,40,5445,0.0,57.0,186.0,8.0,0.0,4.0,8.0,299.75,0.0,40.0,5071.0
0,3,61,4,181,5,5,300.17,0.0,40,6177,0.0,61.0,189.0,4.0,3.0,4.0,4.0,300.06,0.0,40.0,5445.0
0,3,63,4,181,5,5,300.0,0.0,1,4531,0.0,61.0,181.0,5.0,3.0,4.0,5.0,300.17,0.0,40.0,6177.0
0,2,61,4,180,1,1,299.23,0.0,1,3467,0.0,63.0,181.0,5.0,3.0,4.0,5.0,300.0,0.0,1.0,4531.0
0,2,65,4,181,3,3,298.01,0.0,1,2872,0.0,61.0,180.0,1.0,2.0,4.0,1.0,299.23,0.0,1.0,3467.0
0,0,65,4,181,2,2,296.05,0.0,1,2975,0.0,65.0,181.0,3.0,2.0,4.0,3.0,298.01,0.0,1.0,2872.0
0,1,66,4,180,5,5,294.93,0.0,1,2068,0.0,65.0,181.0,2.0,0.0,4.0,2.0,296.05,0.0,1.0,2975.0
0,3,65,4,180,1,1,294.06,0.0,1,1181,0.0,66.0,180.0,5.0,1.0,4.0,5.0,294.93,0.0,1.0,2068.0
0,1,66,5,179,1,1,293.3,0.0,1,688,0.0,65.0,180.0,1.0,3.0,4.0,1.0,294.06,0.0,1.0,1181.0
0,0,66,5,183,3,3,292.84,0.0,1,418,0.0,66.0,179.0,1.0,1.0,5.0,1.0,293.3,0.0,1.0,688.0
0,2,67,5,182,4,4,291.99,0.0,1,342,0.0,66.0,183.0,3.0,0.0,5.0,3.0,292.84,0.0,1.0,418.0
0,2,67,5,184,2,2,291.68,0.0,1,362,0.0,67.0,182.0,4.0,2.0,5.0,4.0,291.99,0.0,1.0,342.0
0,3,72,5,182,7,7,290.57,0.0,1,896,0.0,67.0,184.0,2.0,2.0,5.0,2.0,291.68,0.0,1.0,362.0
0,3,71,6,186,2,2,290.35,0.0,1,2953,0.0,72.0,182.0,7.0,3.0,5.0,7.0,290.57,0.0,1.0,896.0
0,1,74,6,186,2,2,290.06,0.0,1,5656,0.0,71.0,186.0,2.0,3.0,6.0,2.0,290.35,0.0,1.0,2953.0
0,2,75,6,181,4,4,291.24,0.0,1,5535,0.0,74.0,186.0,2.0,1.0,6.0,2.0,290.06,0.0,1.0,5656.0
0,2,79,6,182,3,3,291.99,0.0,1,5337,0.0,75.0,181.0,4.0,2.0,6.0,4.0,291.24,0.0,1.0,5535.0
0,1,81,6,178,5,5,295.34,0.0,1,4909,0.0,79.0,182.0,3.0,2.0,6.0,3.0,291.99,0.0,1.0,5337.0
0,0,74,5,190,3,3,297.11,0.0,1,4448,0.0,81.0,178.0,5.0,1.0,6.0,5.0,295.34,0.0,1.0,4909.0
0,0,79,6,181,9,9,298.82,0.0,1,4900,0.0,74.0,190.0,3.0,0.0,5.0,3.0,297.11,0.0,1.0,4448.0
0,2,74,5,188,1,1,299.68,0.0,1,5077,0.0,79.0,181.0,9.0,0.0,6.0,9.0,298.82,0.0,1.0,4900.0
0,0,78,5,176,7,7,300.76,0.0,1,5026,0.0,74.0,188.0,1.0,2.0,5.0,1.0,299.68,0.0,1.0,5077.0
0,1,71,4,189,5,5,301.05,0.0,1,5416,0.0,78.0,176.0,7.0,0.0,5.0,7.0,300.76,0.0,1.0,5026.0
0,1,71,4,183,5,5,301.36,0.0,1,5771,0.0,71.0,189.0,5.0,1.0,4.0,5.0,301.05,0.0,1.0,5416.0
0,3,76,4,186,8,8,301.5,0.0,1,6462,0.0,71.0,183.0,5.0,1.0,4.0,5.0,301.36,0.0,1.0,5771.0
0,1,75,4,177,1,1,301.33,0.0,1,6367,0.0,76.0,186.0,8.0,3.0,4.0,8.0,301.5,0.0,1.0,6462.0
0,1,79,3,177,8,8,301.13,0.0,1,4932,0.0,75.0,177.0,1.0,1.0,4.0,1.0,301.33,0.0,1.0,6367.0
0,0,81,3,181,2,2,300.25,0.0,1,3660,0.0,79.0,177.0,8.0,1.0,3.0,8.0,301.13,0.0,1.0,4932.0
0,3,85,3,180,3,3,296.3,0.0,1,3096,0.0,81.0,181.0,2.0,0.0,3.0,2.0,300.25,0.0,1.0,3660.0
0,1,88,3,183,2,2,294.7,0.0,40,2385,0.0,85.0,180.0,3.0,3.0,3.0,3.0,296.3,0.0,1.0,3096.0
0,2,88,3,168,5,5,294.76,0.0,1,1469,0.0,88.0,183.0,2.0,1.0,3.0,2.0,294.7,0.0,40.0,2385.0
0,3,92,2,176,2,2,294.11,0.0,1,766,0.0,88.0,168.0,5.0,2.0,3.0,5.0,294.76,0.0,1.0,1469.0
0,3,93,2,167,8,8,293.1,0.0,1,526,0.0,92.0,176.0,2.0,3.0,2.0,2.0,294.11,0.0,1.0,766.0
0,2,91,2,166,8,8,293.06,0.0,1,376,0.0,93.0,167.0,8.0,3.0,2.0,8.0,293.1,0.0,1.0,526.0
0,0,93,2,154,5,5,292.31,0.0,1,410,0.0,91.0,166.0,8.0,2.0,2.0,8.0,293.06,0.0,1.0,376.0
0,3,92,2,151,9,9,291.97,0.0,1,847,0.0,93.0,154.0,5.0,0.0,2.0,5.0,292.31,0.0,1.0,410.0
0,2,88,3,143,7,7,290.71,0.0,1,2798,0.0,92.0,151.0,9.0,3.0,2.0,9.0,291.97,0.0,1.0,847.0
0,2,88,3,141,6,6,290.61,0.0,1,5505,0.0,88.0,143.0,7.0,2.0,3.0,7.0,290.71,0.0,1.0,2798.0
0,2,86,3,134,2,2,291.19,0.0,1,5890,0.0,88.0,141.0,6.0,2.0,3.0,6.0,290.61,0.0,1.0,5505.0
0,1,83,3,147,8,8,292.91,0.0,1,5192,0.0,86.0,134.0,2.0,2.0,3.0,2.0,291.19,0.0,1.0,5890.0
0,2,81,4,134,8,8,293.94,0.0,1,4699,0.0,83.0,147.0,8.0,1.0,3.0,8.0,292.91,0.0,1.0,5192.0
0,2,78,4,140,7,7,296.57,0.0,1,4632,0.0,81.0,134.0,8.0,2.0,4.0,8.0,293.94,0.0,1.0,4699.0
0,1,80,3,125,1,1,297.79,0.0,1,5128,0.0,78.0,140.0,7.0,2.0,4.0,7.0,296.57,0.0,1.0,4632.0
0,3,76,3,138,3,3,298.63,0.0,1,5710,0.0,80.0,125.0,1.0,1.0,3.0,1.0,297.79,0.0,1.0,5128.0
0,2,76,3,130,1,1,299.44,0.0,1,5272,0.0,76.0,138.0,3.0,3.0,3.0,3.0,298.63,0.0,1.0,5710.0
0,2,87,3,103,3,3,299.84,0.0,1,5750,0.0,76.0,130.0,1.0,2.0,3.0,1.0,299.44,0.0,1.0,5272.0
0,2,83,3,102,6,6,300.15,0.0,1,5740,0.0,87.0,103.0,3.0,2.0,3.0,3.0,299.84,0.0,1.0,5750.0
0,2,91,3,81,7,7,300.1,0.0,1,6132,0.0,83.0,102.0,6.0,2.0,3.0,6.0,300.15,0.0,1.0,5740.0
0,2,87,4,97,7,7,300.1,0.0,1,5537,0.0,91.0,81.0,7.0,2.0,3.0,7.0,300.1,0.0,1.0,6132.0
0,3,98,4,64,4,4,299.73,0.0,1,4730,0.0,87.0,97.0,7.0,2.0,4.0,7.0,300.1,0.0,1.0,5537.0
0,2,98,4,68,7,7,299.17,0.0,1,3623,0.0,98.0,64.0,4.0,3.0,4.0,4.0,299.73,0.0,1.0,4730.0
0,3,98,4,53,8,8,297.25,0.0,1,3050,0.0,98.0,68.0,7.0,2.0,4.0,7.0,299.17,0.0,1.0,3623.0
0,0,98,4,63,3,3,296.15,0.0,40,3249,0.0,98.0,53.0,8.0,3.0,4.0,8.0,297.25,0.0,1.0,3050.0
0,1,98,5,55,6,6,293.38,0.0,1,3385,0.0,98.0,63.0,3.0,0.0,4.0,3.0,296.15,0.0,40.0,3249.0
0,3,99,7,45,7,7,293.05,0.0,1,2368,0.0,98.0,55.0,6.0,1.0,5.0,6.0,293.38,0.0,1.0,3385.0
0,1,99,6,38,5,5,292.19,0.0,40,1338,0.0,99.0,45.0,7.0,3.0,7.0,7.0,293.05,0.0,1.0,2368.0
0,2,99,8,28,2,2,291.57,0.0,40,813,0.0,99.0,38.0,5.0,1.0,6.0,5.0,292.19,0.0,40.0,1338.0
0,2,98,7,31,2,2,291.64,0.0,75,593,0.0,99.0,28.0,2.0,2.0,8.0,2.0,291.57,0.0,40.0,813.0
0,2,99,9,17,7,7,290.93,0.0,40,397,0.0,98.0,31.0,2.0,2.0,7.0,2.0,291.64,0.0,75.0,593.0
0,1,98,9,16,5,5,290.23,0.0,40,422,0.0,99.0,17.0,7.0,2.0,9.0,7.0,290.93,0.0,40.0,397.0
0,3,94,9,11,9,9,289.25,0.0,1,778,0.0,98.0,16.0,5.0,1.0,9.0,5.0,290.23,0.0,40.0,422.0
0,1,95,9,11,9,9,288.99,0.0,1,1427,0.0,94.0,11.0,9.0,3.0,9.0,9.0,289.25,0.0,1.0,778.0
0,1,92,9,7,9,9,290.08,0.0,1,1753,0.0,95.0,11.0,9.0,1.0,9.0,9.0,288.99,0.0,1.0,1427.0
0,2,90,9,8,5,5,292.96,0.0,1,2361,0.0,92.0,7.0,9.0,1.0,9.0,9.0,290.08,0.0,1.0,1753.0
0,3,87,8,3,5,5,293.99,0.0,1,3209,0.0,90.0,8.0,5.0,2.0,9.0,5.0,292.96,0.0,1.0,2361.0
0,3,85,8,3,9,9,297.21,0.0,1,3618,0.0,87.0,3.0,5.0,3.0,8.0,5.0,293.99,0.0,1.0,3209.0
0,3,85,8,4,3,3,298.19,0.0,1,3680,0.0,85.0,3.0,9.0,3.0,8.0,9.0,297.21,0.0,1.0,3618.0
0,0,82,7,3,9,9,300.2,0.0,1,3926,0.0,85.0,4.0,3.0,3.0,8.0,3.0,298.19,0.0,1.0,3680.0
0,3,81,7,4,5,5,300.78,0.0,36,3485,0.0,82.0,3.0,9.0,0.0,7.0,9.0,300.2,0.0,1.0,3926.0
0,2,84,6,7,2,2,301.6,0.0,36,3623,0.0,81.0,4.0,5.0,3.0,7.0,5.0,300.78,0.0,36.0,3485.0
0,3,82,6,7,7,7,301.66,0.0,36,3765,0.0,84.0,7.0,2.0,2.0,6.0,2.0,301.6,0.0,36.0,3623.0
0,3,83,5,9,1,1,301.72,0.0,36,3734,0.0,82.0,7.0,7.0,3.0,6.0,7.0,301.66,0.0,36.0,3765.0
0,2,84,5,181,3,3,301.74,0.0,36,3512,0.0,83.0,9.0,1.0,3.0,5.0,1.0,301.72,0.0,36.0,3734.0
0,3,85,4,127,8,8,301.58,0.0,1,3171,0.0,84.0,181.0,3.0,2.0,5.0,3.0,301.74,0.0,36.0,3512.0
0,2,86,3,242,6,6,300.97,0.0,1,2619,0.0,85.0,127.0,8.0,3.0,4.0,8.0,301.58,0.0,1.0,3171.0
0,3,85,3,182,3,3,299.05,0.0,1,2563,0.0,86.0,242.0,6.0,2.0,3.0,6.0,300.97,0.0,1.0,2619.0
0,1,87,3,355,4,4,298.33,0.0,1,2646,0.0,85.0,182.0,3.0,3.0,3.0,3.0,299.05,0.0,1.0,2563.0
0,2,87,3,353,2,2,296.99,0.0,1,2260,0.0,87.0,355.0,4.0,1.0,3.0,4.0,298.33,0.0,1.0,2646.0
0,2,87,3,354,8,8,296.79,0.0,1,2076,0.0,87.0,353.0,2.0,2.0,3.0,2.0,296.99,0.0,1.0,2260.0
0,2,87,3,351,8,8,296.5,0.0,1,1412,0.0,87.0,354.0,8.0,2.0,3.0,8.0,296.79,0.0,1.0,2076.0
0,2,87,3,351,8,8,296.13,0.0,1,806,0.0,87.0,351.0,8.0,2.0,3.0,8.0,296.5,0.0,1.0,1412.0
0,3,86,3,179,9,9,295.55,0.0,1,640,0.0,87.0,351.0,8.0,2.0,3.0,8.0,296.13,0.0,1.0,806.0
0,3,86,3,236,6,6,295.2,0.0,1,382,0.0,86.0,179.0,9.0,3.0,3.0,9.0,295.55,0.0,1.0,640.0
0,3,85,3,122,3,3,294.61,0.0,1,300,0.0,86.0,236.0,6.0,3.0,3.0,6.0,295.2,0.0,1.0,382.0
0,0,81,3,349,3,3,294.4,0.0,1,480,0.0,85.0,122.0,3.0,3.0,3.0,3.0,294.61,0.0,1.0,300.0
0,2,81,3,121,7,7,294.27,0.0,1,778,0.0,81.0,349.0,3.0,0.0,3.0,3.0,294.4,0.0,1.0,480.0
0,3,78,3,234,9,9,293.95,0.0,1,981,0.0,81.0,121.0,7.0,2.0,3.0,7.0,294.27,0.0,1.0,778.0
0,2,77,4,179,6,6,294.71,0.0,40,1593,0.0,78.0,234.0,9.0,3.0,3.0,9.0,293.95,0.0,1.0,981.0
0,3,73,4,349,7,7,296.65,0.0,1,2461,0.0,77.0,179.0,6.0,2.0,4.0,6.0,294.71,0.0,40.0,1593.0
0,0,71,4,350,2,2,297.82,0.0,1,3194,0.0,73.0,349.0,7.0,3.0,4.0,7.0,296.65,0.0,1.0,2461.0
0,3,69,3,350,7,7,298.95,0.0,1,3959,0.0,71.0,350.0,2.0,0.0,4.0,2.0,297.82,0.0,1.0,3194.0
0,2,67,4,352,9,9,299.69,0.0,90,3853,0.0,69.0,350.0,7.0,3.0,3.0,7.0,298.95,0.0,1.0,3959.0
0,3,65,4,353,3,3,300.25,0.0,1,3903,0.0,67.0,352.0,9.0,2.0,4.0,9.0,299.69,0.0,90.0,3853.0
0,2,73,3,352,3,3,300.71,0.0,40,3857,0.0,65.0,353.0,3.0,3.0,4.0,3.0,300.25,0.0,1.0,3903.0
0,3,68,3,353,8,8,300.96,0.0,40,3944,0.0,73.0,352.0,3.0,2.0,3.0,3.0,300.71,0.0,40.0,3857.0
0,2,72,2,353,6,6,301.01,0.0,40,3942,0.0,68.0,353.0,8.0,3.0,3.0,8.0,300.96,0.0,40.0,3944.0
0,0,76,2,342,5,5,300.45,0.0,40,3945,0.0,72.0,353.0,6.0,2.0,2.0,6.0,301.01,0.0,40.0,3942.0
0,2,81,1,345,8,8,299.59,0.0,1,3482,0.0,76.0,342.0,5.0,0.0,2.0,5.0,300.45,0.0,40.0,3945.0
0,1,85,1,338,2,2,298.54,0.0,1,3096,0.0,81.0,345.0,8.0,2.0,1.0,8.0,299.59,0.0,1.0,3482.0
0,3,83,1,337,7,7,296.84,0.0,1,3007,0.0,85.0,338.0,2.0,1.0,1.0,2.0,298.54,0.0,1.0,3096.0
0,3,89,1,328,5,5,294.78,0.0,1,2694,0.0,83.0,337.0,7.0,3.0,1.0,7.0,296.84,0.0,1.0,3007.0
0,1,89,1,325,5,5,293.01,0.0,1,1869,0.0,89.0,328.0,5.0,3.0,1.0,5.0,294.78,0.0,1.0,2694.0
0,2,89,1,320,6,6,291.7,0.0,1,1156,0.0,89.0,325.0,5.0,1.0,1.0,5.0,293.01,0.0,1.0,1869.0
0,0,89,1,317,2,2,290.71,0.0,1,634,0.0,89.0,320.0,6.0,2.0,1.0,6.0,291.7,0.0,1.0,1156.0
0,3,89,1,313,3,3,289.55,0.0,1,433,0.0,89.0,317.0,2.0,0.0,1.0,2.0,290.71,0.0,1.0,634.0
0,1,86,1,329,2,2,288.91,0.0,1,315,0.0,89.0,313.0,3.0,3.0,1.0,3.0,289.55,0.0,1.0,433.0
0,3,87,1,318,4,4,287.53,0.0,1,354,0.0,86.0,329.0,2.0,1.0,1.0,2.0,288.91,0.0,1.0,315.0
0,2,85,1,327,5,5,287.21,0.0,1,870,0.0,87.0,318.0,4.0,3.0,1.0,4.0,287.53,0.0,1.0,354.0
