date_time,is_holiday,air_pollution_index,wind_speed,visibility_in_miles,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,traffic_volume,air_pollution_index_lag,wind_speed_lag,visibility_in_miles_lag,temperature_lag,rain_p_h_lag,snow_p_h_lag,clouds_all_lag,weather_type_lag,traffice_volume_lag
2016-02-14 05:00:00,0,0,4,5,261.53,0.0,0.0,90,0,516,1.0,3.0,2.0,261.02,0.0,0.0,90.0,0.0,401.0
2016-02-14 06:00:00,0,2,3,3,261.65,0.0,0.0,90,8,858,0.0,4.0,5.0,261.53,0.0,0.0,90.0,0.0,516.0
2016-02-14 07:00:00,0,1,3,3,261.61,0.0,0.0,90,8,1198,2.0,3.0,3.0,261.65,0.0,0.0,90.0,8.0,858.0
2016-02-14 08:00:00,0,1,3,8,262.01,0.0,0.0,90,8,2063,1.0,3.0,3.0,261.61,0.0,0.0,90.0,8.0,1198.0
2016-02-14 09:00:00,0,2,3,1,262.57,0.0,0.0,90,8,3628,1.0,3.0,8.0,262.01,0.0,0.0,90.0,8.0,2063.0
2016-02-14 10:00:00,0,3,3,7,264.08,0.0,0.0,90,8,4041,2.0,3.0,1.0,262.57,0.0,0.0,90.0,8.0,3628.0
2016-02-14 11:00:00,0,2,3,4,264.93,0.0,0.0,90,8,4842,3.0,3.0,7.0,264.08,0.0,0.0,90.0,8.0,4041.0
2016-02-14 13:00:00,0,3,3,8,265.93,0.0,0.0,90,8,4840,2.0,3.0,4.0,264.93,0.0,0.0,90.0,8.0,4842.0
2016-02-14 15:00:00,0,3,3,1,266.15,0.0,0.0,90,8,4368,3.0,3.0,8.0,265.93,0.0,0.0,90.0,8.0,4840.0
2016-02-14 18:00:00,0,0,4,8,265.65,0.0,0.0,90,8,3223,3.0,3.0,1.0,266.15,0.0,0.0,90.0,8.0,4368.0
2016-02-14 20:00:00,0,3,5,6,265.36,0.0,0.0,90,8,2301,0.0,4.0,8.0,265.65,0.0,0.0,90.0,8.0,3223.0
2016-02-14 21:00:00,0,3,5,5,265.35,0.0,0.0,90,8,2024,3.0,5.0,6.0,265.36,0.0,0.0,90.0,8.0,2301.0
2016-02-14 22:00:00,0,2,5,3,265.28,0.0,0.0,75,8,2259,3.0,5.0,5.0,265.35,0.0,0.0,90.0,8.0,2024.0
2016-02-14 23:00:00,0,1,6,9,265.35,0.0,0.0,75,8,2161,2.0,5.0,3.0,265.28,0.0,0.0,75.0,8.0,2259.0
2016-02-15 00:00:00,1,2,6,2,265.35,0.0,0.0,90,4,785,1.0,6.0,9.0,265.35,0.0,0.0,75.0,8.0,2161.0
2016-02-15 01:00:00,0,3,7,9,265.35,0.0,0.0,90,4,553,2.0,6.0,2.0,265.35,0.0,0.0,90.0,4.0,785.0
2016-02-15 02:00:00,0,3,7,4,265.35,0.0,0.0,90,4,427,3.0,7.0,9.0,265.35,0.0,0.0,90.0,4.0,553.0
2016-02-15 03:00:00,0,2,6,2,265.41,0.0,0.0,75,4,450,3.0,7.0,4.0,265.35,0.0,0.0,90.0,4.0,427.0
2016-02-15 04:00:00,0,2,6,1,265.72,0.0,0.0,90,4,828,2.0,6.0,2.0,265.41,0.0,0.0,75.0,4.0,450.0
2016-02-15 05:00:00,0,3,5,8,265.93,0.0,0.0,90,4,2487,2.0,6.0,1.0,265.72,0.0,0.0,90.0,4.0,828.0
2016-02-15 06:00:00,0,0,5,5,266.15,0.0,0.0,90,4,4761,3.0,5.0,8.0,265.93,0.0,0.0,90.0,4.0,2487.0
2016-02-15 07:00:00,0,3,4,6,266.08,0.0,0.0,90,4,5295,0.0,5.0,5.0,266.15,0.0,0.0,90.0,4.0,4761.0
2016-02-15 08:00:00,0,3,3,4,266.86,0.0,0.0,90,4,4694,3.0,4.0,6.0,266.08,0.0,0.0,90.0,4.0,5295.0
2016-02-15 09:00:00,0,2,3,6,267.08,0.0,0.0,90,4,4295,3.0,3.0,4.0,266.86,0.0,0.0,90.0,4.0,4694.0
2016-02-15 10:00:00,0,3,2,7,269.01,0.0,0.0,75,5,4047,2.0,3.0,6.0,267.08,0.0,0.0,90.0,4.0,4295.0
2016-02-15 11:00:00,0,2,2,8,270.28,0.0,0.0,90,5,4220,3.0,2.0,7.0,269.01,0.0,0.0,75.0,5.0,4047.0
2016-02-15 13:00:00,0,3,1,5,272.29,0.0,0.0,1,1,4710,2.0,2.0,8.0,270.28,0.0,0.0,90.0,5.0,4220.0
2016-02-15 14:00:00,0,2,3,8,272.81,0.0,0.0,90,0,4889,3.0,1.0,5.0,272.29,0.0,0.0,1.0,1.0,4710.0
2016-02-15 16:00:00,0,0,2,4,273.15,0.0,0.0,90,0,5307,2.0,3.0,8.0,272.81,0.0,0.0,90.0,0.0,4889.0
2016-02-15 18:00:00,0,1,3,4,272.58,0.0,0.0,90,5,4092,0.0,2.0,4.0,273.15,0.0,0.0,90.0,0.0,5307.0
2016-02-15 19:00:00,0,1,4,2,272.28,0.0,0.0,90,5,2999,1.0,3.0,4.0,272.58,0.0,0.0,90.0,5.0,4092.0
2016-02-15 21:00:00,0,3,4,9,272.51,0.0,0.0,90,4,2147,1.0,4.0,2.0,272.28,0.0,0.0,90.0,5.0,2999.0
2016-02-15 23:00:00,0,2,4,3,272.35,0.0,0.0,90,4,964,3.0,4.0,9.0,272.51,0.0,0.0,90.0,4.0,2147.0
2016-02-16 00:00:00,0,3,4,4,272.65,0.0,0.0,90,4,514,2.0,4.0,3.0,272.35,0.0,0.0,90.0,4.0,964.0
2016-02-16 01:00:00,0,2,4,3,272.48,0.0,0.0,90,4,340,3.0,4.0,4.0,272.65,0.0,0.0,90.0,4.0,514.0
2016-02-16 03:00:00,0,3,5,3,272.55,0.0,0.0,90,4,325,2.0,4.0,3.0,272.48,0.0,0.0,90.0,4.0,340.0
2016-02-16 04:00:00,0,2,3,3,272.48,0.0,0.0,90,6,869,3.0,5.0,3.0,272.55,0.0,0.0,90.0,4.0,325.0
2016-02-16 05:00:00,0,2,2,2,272.61,0.0,0.0,90,4,2714,2.0,3.0,3.0,272.48,0.0,0.0,90.0,6.0,869.0
2016-02-16 06:00:00,0,0,1,2,272.55,0.0,0.0,90,8,5526,2.0,2.0,2.0,272.61,0.0,0.0,90.0,4.0,2714.0
2016-02-16 07:00:00,0,3,2,8,272.48,0.0,0.0,90,4,6246,0.0,1.0,2.0,272.55,0.0,0.0,90.0,8.0,5526.0
2016-02-16 09:00:00,0,2,2,4,272.37,0.0,0.0,90,4,5127,3.0,2.0,8.0,272.48,0.0,0.0,90.0,4.0,6246.0
2016-02-16 11:00:00,0,3,2,8,272.65,0.0,0.0,90,0,4455,2.0,2.0,4.0,272.37,0.0,0.0,90.0,4.0,5127.0
2016-02-16 13:00:00,0,3,3,1,273.29,0.0,0.0,1,1,4784,3.0,2.0,8.0,272.65,0.0,0.0,90.0,0.0,4455.0
2016-02-16 14:00:00,0,0,3,2,273.55,0.0,0.0,40,0,5168,3.0,3.0,1.0,273.29,0.0,0.0,1.0,1.0,4784.0
2016-02-16 15:00:00,0,2,4,4,273.28,0.0,0.0,90,0,5755,0.0,3.0,2.0,273.55,0.0,0.0,40.0,0.0,5168.0
2016-02-16 17:00:00,0,3,5,2,272.55,0.0,0.0,40,0,6009,2.0,4.0,4.0,273.28,0.0,0.0,90.0,0.0,5755.0
2016-02-16 19:00:00,0,2,6,2,270.51,0.0,0.0,1,1,3139,3.0,5.0,2.0,272.55,0.0,0.0,40.0,0.0,6009.0
2016-02-16 21:00:00,0,1,5,3,268.16,0.0,0.0,5,1,2423,2.0,6.0,2.0,270.51,0.0,0.0,1.0,1.0,3139.0
2016-02-16 22:00:00,0,3,6,5,265.76,0.0,0.0,1,1,1944,1.0,5.0,3.0,268.16,0.0,0.0,5.0,1.0,2423.0
2016-02-16 23:00:00,0,2,7,1,264.95,0.0,0.0,1,1,965,3.0,6.0,5.0,265.76,0.0,0.0,1.0,1.0,1944.0
2016-02-17 00:00:00,0,2,5,5,264.0,0.0,0.0,1,1,517,2.0,7.0,1.0,264.95,0.0,0.0,1.0,1.0,965.0
2016-02-17 01:00:00,0,0,6,4,262.8,0.0,0.0,1,1,368,2.0,5.0,5.0,264.0,0.0,0.0,1.0,1.0,517.0
2016-02-17 02:00:00,0,2,5,7,262.61,0.0,0.0,1,1,267,0.0,6.0,4.0,262.8,0.0,0.0,1.0,1.0,368.0
2016-02-17 03:00:00,0,2,6,5,262.72,0.0,0.0,1,1,338,2.0,5.0,7.0,262.61,0.0,0.0,1.0,1.0,267.0
2016-02-17 04:00:00,0,2,4,4,263.14,0.0,0.0,1,1,907,2.0,6.0,5.0,262.72,0.0,0.0,1.0,1.0,338.0
2016-02-17 05:00:00,0,3,5,7,262.35,0.0,0.0,40,0,2741,2.0,4.0,4.0,263.14,0.0,0.0,1.0,1.0,907.0
2016-02-17 08:00:00,0,1,5,8,260.82,0.0,0.0,1,1,5973,3.0,5.0,7.0,262.35,0.0,0.0,40.0,0.0,2741.0
2016-02-17 10:00:00,0,3,6,8,265.22,0.0,0.0,1,1,4598,1.0,5.0,8.0,260.82,0.0,0.0,1.0,1.0,5973.0
2016-02-17 12:00:00,0,0,6,8,268.82,0.0,0.0,90,0,4845,3.0,6.0,8.0,265.22,0.0,0.0,1.0,1.0,4598.0
2016-02-17 14:00:00,0,3,5,7,271.08,0.0,0.0,90,0,5300,0.0,6.0,8.0,268.82,0.0,0.0,90.0,0.0,4845.0
2016-02-17 15:00:00,0,2,5,4,271.15,0.0,0.0,90,0,5826,3.0,5.0,7.0,271.08,0.0,0.0,90.0,0.0,5300.0
2016-02-17 16:00:00,0,0,5,8,271.28,0.0,0.0,90,0,6898,2.0,5.0,4.0,271.15,0.0,0.0,90.0,0.0,5826.0
2016-02-17 18:00:00,0,2,5,2,271.07,0.0,0.0,90,0,4716,0.0,5.0,8.0,271.28,0.0,0.0,90.0,0.0,6898.0
2016-02-17 19:00:00,0,3,5,3,270.93,0.0,0.0,90,0,3316,2.0,5.0,2.0,271.07,0.0,0.0,90.0,0.0,4716.0
2016-02-17 20:00:00,0,2,5,2,270.55,0.0,0.0,90,0,2883,3.0,5.0,3.0,270.93,0.0,0.0,90.0,0.0,3316.0
2016-02-17 21:00:00,0,2,5,5,270.55,0.0,0.0,90,0,2503,2.0,5.0,2.0,270.55,0.0,0.0,90.0,0.0,2883.0
2016-02-17 22:00:00,0,0,4,5,270.36,0.0,0.0,40,0,1862,2.0,5.0,5.0,270.55,0.0,0.0,90.0,0.0,2503.0
2016-02-17 23:00:00,0,3,4,3,269.94,0.0,0.0,1,1,1069,0.0,4.0,5.0,270.36,0.0,0.0,40.0,0.0,1862.0
2016-02-18 00:00:00,0,2,5,4,269.58,0.0,0.0,1,1,598,3.0,4.0,3.0,269.94,0.0,0.0,1.0,1.0,1069.0
2016-02-18 01:00:00,0,2,4,9,269.72,0.0,0.0,1,1,356,2.0,5.0,4.0,269.58,0.0,0.0,1.0,1.0,598.0
2016-02-18 02:00:00,0,2,5,1,270.15,0.0,0.0,75,0,266,2.0,4.0,9.0,269.72,0.0,0.0,1.0,1.0,356.0
2016-02-18 05:00:00,0,2,5,5,270.93,0.0,0.0,90,0,2683,2.0,5.0,1.0,270.15,0.0,0.0,75.0,0.0,266.0
2016-02-18 07:00:00,0,0,5,8,271.01,0.0,0.0,1,1,6593,2.0,5.0,5.0,270.93,0.0,0.0,90.0,0.0,2683.0
2016-02-18 09:00:00,0,3,6,9,271.65,0.0,0.0,1,1,5036,0.0,5.0,8.0,271.01,0.0,0.0,1.0,1.0,6593.0
2016-02-18 11:00:00,0,2,6,7,274.29,0.0,0.0,1,5,4931,3.0,6.0,9.0,271.65,0.0,0.0,1.0,1.0,5036.0
2016-02-18 12:00:00,0,0,6,8,275.55,0.0,0.0,1,5,5028,2.0,6.0,7.0,274.29,0.0,0.0,1.0,5.0,4931.0
2016-02-18 14:00:00,0,0,6,5,276.43,0.0,0.0,1,5,5493,0.0,6.0,8.0,275.55,0.0,0.0,1.0,5.0,5028.0
2016-02-18 16:00:00,0,2,5,8,276.86,0.0,0.0,90,5,6788,0.0,6.0,5.0,276.43,0.0,0.0,1.0,5.0,5493.0
2016-02-18 18:00:00,0,2,6,3,276.61,0.0,0.0,40,5,4739,2.0,5.0,8.0,276.86,0.0,0.0,90.0,5.0,6788.0
2016-02-18 20:00:00,0,0,5,6,277.08,0.0,0.0,75,0,3043,2.0,6.0,3.0,276.61,0.0,0.0,40.0,5.0,4739.0
2016-02-18 22:00:00,0,3,5,4,277.29,0.0,0.0,1,1,2283,0.0,5.0,6.0,277.08,0.0,0.0,75.0,0.0,3043.0
2016-02-18 23:00:00,0,0,4,6,276.68,0.0,0.0,1,5,1103,3.0,5.0,4.0,277.29,0.0,0.0,1.0,1.0,2283.0
2016-02-19 00:00:00,0,0,4,2,276.42,0.0,0.0,20,5,708,0.0,4.0,6.0,276.68,0.0,0.0,1.0,5.0,1103.0
2016-02-19 03:00:00,0,1,3,4,276.44,0.0,0.0,1,5,344,0.0,4.0,2.0,276.42,0.0,0.0,20.0,5.0,708.0
2016-02-19 05:00:00,0,2,3,2,276.15,0.0,0.0,1,4,2539,1.0,3.0,4.0,276.44,0.0,0.0,1.0,5.0,344.0
2016-02-19 07:00:00,0,3,2,9,275.87,0.0,0.0,75,4,6501,2.0,3.0,2.0,276.15,0.0,0.0,1.0,4.0,2539.0
2016-02-19 09:00:00,0,2,1,6,276.58,0.0,0.0,90,2,5170,3.0,2.0,9.0,275.87,0.0,0.0,75.0,4.0,6501.0
2016-02-19 11:00:00,0,2,1,4,277.43,0.0,0.0,90,2,4878,2.0,1.0,6.0,276.58,0.0,0.0,90.0,2.0,5170.0
2016-02-19 13:00:00,0,3,2,6,276.69,0.0,0.0,90,2,5411,2.0,1.0,4.0,277.43,0.0,0.0,90.0,2.0,4878.0
2016-02-19 14:00:00,0,2,1,7,277.08,0.0,0.0,90,2,5567,3.0,2.0,6.0,276.69,0.0,0.0,90.0,2.0,5411.0
2016-02-19 17:00:00,0,2,2,8,279.72,0.0,0.0,1,1,6152,2.0,1.0,7.0,277.08,0.0,0.0,90.0,2.0,5567.0
2016-02-19 19:00:00,0,2,2,5,278.95,0.0,0.0,5,1,3757,2.0,2.0,8.0,279.72,0.0,0.0,1.0,1.0,6152.0
2016-02-19 21:00:00,0,0,2,1,278.87,0.0,0.0,1,1,3102,2.0,2.0,5.0,278.95,0.0,0.0,5.0,1.0,3757.0
2016-02-19 23:00:00,0,2,3,7,278.41,0.0,0.0,1,1,1956,0.0,2.0,1.0,278.87,0.0,0.0,1.0,1.0,3102.0
2016-02-20 00:00:00,0,3,3,8,278.65,0.0,0.0,40,0,1108,2.0,3.0,7.0,278.41,0.0,0.0,1.0,1.0,1956.0
2016-02-20 01:00:00,0,3,3,4,278.72,0.0,0.0,40,0,714,3.0,3.0,8.0,278.65,0.0,0.0,40.0,0.0,1108.0
2016-02-20 03:00:00,0,2,3,6,277.89,0.0,0.0,1,1,421,3.0,3.0,4.0,278.72,0.0,0.0,40.0,0.0,714.0
2016-02-20 05:00:00,0,1,4,4,276.02,0.0,0.0,1,1,641,2.0,3.0,6.0,277.89,0.0,0.0,1.0,1.0,421.0
2016-02-20 07:00:00,0,1,4,1,274.55,0.0,0.0,90,0,2085,1.0,4.0,4.0,276.02,0.0,0.0,1.0,1.0,641.0
2016-02-20 09:00:00,0,3,4,3,275.94,0.0,0.0,40,0,3777,1.0,4.0,1.0,274.55,0.0,0.0,90.0,0.0,2085.0
2016-02-20 11:00:00,0,3,4,7,276.29,0.0,0.0,90,0,4637,3.0,4.0,3.0,275.94,0.0,0.0,40.0,0.0,3777.0
2016-02-20 13:00:00,0,3,4,8,277.01,0.0,0.0,90,0,5458,3.0,4.0,7.0,276.29,0.0,0.0,90.0,0.0,4637.0
2016-02-20 14:00:00,0,1,5,5,277.22,0.0,0.0,90,0,5775,3.0,4.0,8.0,277.01,0.0,0.0,90.0,0.0,5458.0
2016-02-20 15:00:00,0,1,4,4,277.22,0.0,0.0,40,0,5164,1.0,5.0,5.0,277.22,0.0,0.0,90.0,0.0,5775.0
2016-02-20 17:00:00,0,2,5,8,276.82,0.0,0.0,1,1,4620,1.0,4.0,4.0,277.22,0.0,0.0,40.0,0.0,5164.0
2016-02-20 19:00:00,0,0,5,1,275.65,0.0,0.0,1,1,3482,2.0,5.0,8.0,276.82,0.0,0.0,1.0,1.0,4620.0
2016-02-20 21:00:00,0,2,5,8,273.79,0.0,0.0,5,1,3332,0.0,5.0,1.0,275.65,0.0,0.0,1.0,1.0,3482.0
2016-02-20 23:00:00,0,2,5,8,272.49,0.0,0.0,1,1,1987,2.0,5.0,8.0,273.79,0.0,0.0,5.0,1.0,3332.0
2016-02-21 00:00:00,0,3,6,4,270.88,0.0,0.0,1,1,1353,2.0,5.0,8.0,272.49,0.0,0.0,1.0,1.0,1987.0
2016-02-21 01:00:00,0,0,6,2,270.37,0.0,0.0,1,4,803,3.0,6.0,4.0,270.88,0.0,0.0,1.0,1.0,1353.0
2016-02-21 02:00:00,0,2,7,2,270.15,0.0,0.0,1,1,620,0.0,6.0,2.0,270.37,0.0,0.0,1.0,4.0,803.0
2016-02-21 04:00:00,0,3,6,5,270.3,0.0,0.0,1,1,307,2.0,7.0,2.0,270.15,0.0,0.0,1.0,1.0,620.0
2016-02-21 06:00:00,0,3,7,4,269.87,0.0,0.0,1,1,748,3.0,6.0,5.0,270.3,0.0,0.0,1.0,1.0,307.0
2016-02-21 08:00:00,0,2,7,4,270.36,0.0,0.0,1,1,1907,3.0,7.0,4.0,269.87,0.0,0.0,1.0,1.0,748.0
2016-02-21 10:00:00,0,2,7,1,271.79,0.0,0.0,75,0,3695,2.0,7.0,4.0,270.36,0.0,0.0,1.0,1.0,1907.0
2016-02-21 12:00:00,0,2,7,8,273.68,0.0,0.0,90,8,5427,2.0,7.0,1.0,271.79,0.0,0.0,75.0,0.0,3695.0
2016-02-21 13:00:00,0,3,7,9,274.49,0.0,0.0,90,8,5211,2.0,7.0,8.0,273.68,0.0,0.0,90.0,8.0,5427.0
2016-02-21 14:00:00,0,3,8,3,274.22,0.0,0.0,90,8,4751,3.0,7.0,9.0,274.49,0.0,0.0,90.0,8.0,5211.0
2016-02-21 16:00:00,0,0,7,1,274.15,0.0,0.0,90,8,4577,3.0,8.0,3.0,274.22,0.0,0.0,90.0,8.0,4751.0
2016-02-21 18:00:00,0,2,8,4,273.62,0.0,0.0,90,0,3693,0.0,7.0,1.0,274.15,0.0,0.0,90.0,8.0,4577.0
2016-02-21 20:00:00,0,2,7,1,273.42,0.0,0.0,90,0,2407,2.0,8.0,4.0,273.62,0.0,0.0,90.0,0.0,3693.0
2016-02-21 21:00:00,0,0,8,6,273.08,0.0,0.0,90,0,2005,2.0,7.0,1.0,273.42,0.0,0.0,90.0,0.0,2407.0
2016-02-21 23:00:00,0,2,8,4,272.44,0.0,0.0,90,0,959,0.0,8.0,6.0,273.08,0.0,0.0,90.0,0.0,2005.0
2016-02-22 00:00:00,0,2,8,6,272.22,0.0,0.0,90,0,511,2.0,8.0,4.0,272.44,0.0,0.0,90.0,0.0,959.0
2016-02-22 01:00:00,0,0,8,3,272.15,0.0,0.0,90,0,321,2.0,8.0,6.0,272.22,0.0,0.0,90.0,0.0,511.0
2016-02-22 02:00:00,0,2,7,6,271.72,0.0,0.0,90,0,264,0.0,8.0,3.0,272.15,0.0,0.0,90.0,0.0,321.0
2016-02-22 04:00:00,0,3,6,8,271.51,0.0,0.0,90,0,863,2.0,7.0,6.0,271.72,0.0,0.0,90.0,0.0,264.0
2016-02-22 05:00:00,0,2,6,8,270.8,0.0,0.0,90,0,2677,3.0,6.0,8.0,271.51,0.0,0.0,90.0,0.0,863.0
2016-02-22 06:00:00,0,0,6,3,270.66,0.0,0.0,75,0,5816,2.0,6.0,8.0,270.8,0.0,0.0,90.0,0.0,2677.0
2016-02-22 07:00:00,0,3,6,6,270.16,0.0,0.0,1,1,6744,0.0,6.0,3.0,270.66,0.0,0.0,75.0,0.0,5816.0
2016-02-22 09:00:00,0,2,5,4,271.15,0.0,0.0,1,1,4936,3.0,6.0,6.0,270.16,0.0,0.0,1.0,1.0,6744.0
2016-02-22 10:00:00,0,3,5,1,272.58,0.0,0.0,75,0,4185,2.0,5.0,4.0,271.15,0.0,0.0,1.0,1.0,4936.0
2016-02-22 12:00:00,0,3,5,1,273.42,0.0,0.0,90,0,4639,3.0,5.0,1.0,272.58,0.0,0.0,75.0,0.0,4185.0
2016-02-22 14:00:00,0,0,5,7,274.29,0.0,0.0,90,0,5223,3.0,5.0,1.0,273.42,0.0,0.0,90.0,0.0,4639.0
2016-02-22 15:00:00,0,3,6,2,274.5,0.0,0.0,40,0,5560,0.0,5.0,7.0,274.29,0.0,0.0,90.0,0.0,5223.0
2016-02-22 17:00:00,0,0,6,8,274.15,0.0,0.0,90,0,6160,3.0,6.0,2.0,274.5,0.0,0.0,40.0,0.0,5560.0
2016-02-22 19:00:00,0,3,7,7,273.08,0.0,0.0,75,0,3031,0.0,6.0,8.0,274.15,0.0,0.0,90.0,0.0,6160.0
2016-02-22 20:00:00,0,0,7,1,273.22,0.0,0.0,90,0,2496,3.0,7.0,7.0,273.08,0.0,0.0,75.0,0.0,3031.0
2016-02-22 21:00:00,0,0,6,5,273.22,0.0,0.0,90,0,2070,0.0,7.0,1.0,273.22,0.0,0.0,90.0,0.0,2496.0
2016-02-22 22:00:00,0,3,7,2,273.02,0.0,0.0,90,0,1459,0.0,6.0,5.0,273.22,0.0,0.0,90.0,0.0,2070.0
2016-02-22 23:00:00,0,3,7,7,272.95,0.0,0.0,90,0,912,3.0,7.0,2.0,273.02,0.0,0.0,90.0,0.0,1459.0
2016-02-23 00:00:00,0,0,6,2,273.58,0.0,0.0,90,0,518,3.0,7.0,7.0,272.95,0.0,0.0,90.0,0.0,912.0
2016-02-23 01:00:00,0,3,6,6,273.51,0.0,0.0,90,0,315,0.0,6.0,2.0,273.58,0.0,0.0,90.0,0.0,518.0
2016-02-23 02:00:00,0,0,6,1,273.51,0.0,0.0,90,0,266,3.0,6.0,6.0,273.51,0.0,0.0,90.0,0.0,315.0
2016-02-23 03:00:00,0,2,6,7,273.68,0.0,0.0,90,0,314,0.0,6.0,1.0,273.51,0.0,0.0,90.0,0.0,266.0
2016-02-23 04:00:00,0,3,5,1,273.72,0.0,0.0,90,0,897,2.0,6.0,7.0,273.68,0.0,0.0,90.0,0.0,314.0
2016-02-23 06:00:00,0,0,5,6,273.86,0.0,0.0,90,8,5652,3.0,5.0,1.0,273.72,0.0,0.0,90.0,0.0,897.0
2016-02-23 07:00:00,0,0,4,1,273.95,0.0,0.0,90,8,5453,0.0,5.0,6.0,273.86,0.0,0.0,90.0,8.0,5652.0
2016-02-23 08:00:00,0,1,3,2,274.01,0.0,0.0,90,8,5556,0.0,4.0,1.0,273.95,0.0,0.0,90.0,8.0,5453.0
2016-02-23 09:00:00,0,3,4,6,274.35,0.0,0.0,90,8,5142,1.0,3.0,2.0,274.01,0.0,0.0,90.0,8.0,5556.0
2016-02-23 10:00:00,0,1,4,6,274.65,0.0,0.0,75,4,4321,3.0,4.0,6.0,274.35,0.0,0.0,90.0,8.0,5142.0
2016-02-23 11:00:00,0,1,4,2,275.15,0.0,0.0,90,4,4405,1.0,4.0,6.0,274.65,0.0,0.0,75.0,4.0,4321.0
2016-02-23 12:00:00,0,2,4,8,275.87,0.0,0.0,90,2,4791,1.0,4.0,2.0,275.15,0.0,0.0,90.0,4.0,4405.0
2016-02-23 15:00:00,0,2,3,2,276.29,0.0,0.0,90,2,5687,2.0,4.0,8.0,275.87,0.0,0.0,90.0,2.0,4791.0
2016-02-23 17:00:00,0,1,2,7,276.29,0.0,0.0,90,4,6308,2.0,3.0,2.0,276.29,0.0,0.0,90.0,2.0,5687.0
2016-02-23 19:00:00,0,2,1,9,275.48,0.0,0.0,75,2,3115,1.0,2.0,7.0,276.29,0.0,0.0,90.0,4.0,6308.0
2016-02-23 21:00:00,0,2,2,7,275.02,0.0,0.0,90,2,3442,2.0,1.0,9.0,275.48,0.0,0.0,75.0,2.0,3115.0
2016-02-23 22:00:00,0,0,3,5,274.68,0.0,0.0,90,4,3152,2.0,2.0,7.0,275.02,0.0,0.0,90.0,2.0,3442.0
2016-02-23 23:00:00,0,2,4,2,274.61,0.0,0.0,75,4,1147,0.0,3.0,5.0,274.68,0.0,0.0,90.0,4.0,3152.0
2016-02-24 00:00:00,0,2,4,5,274.65,0.0,0.0,90,4,691,2.0,4.0,2.0,274.61,0.0,0.0,75.0,4.0,1147.0
2016-02-24 01:00:00,0,1,4,3,274.35,0.0,0.0,75,0,453,2.0,4.0,5.0,274.65,0.0,0.0,90.0,4.0,691.0
2016-02-24 02:00:00,0,0,5,9,274.35,0.0,0.0,75,0,341,1.0,4.0,3.0,274.35,0.0,0.0,75.0,0.0,453.0
2016-02-24 03:00:00,0,2,5,9,274.39,0.0,0.0,90,0,431,0.0,5.0,9.0,274.35,0.0,0.0,75.0,0.0,341.0
2016-02-24 04:00:00,0,2,6,1,273.72,0.0,0.0,90,0,1100,2.0,5.0,9.0,274.39,0.0,0.0,90.0,0.0,431.0
2016-02-24 06:00:00,0,2,6,4,273.36,0.0,0.0,90,4,5845,2.0,6.0,1.0,273.72,0.0,0.0,90.0,0.0,1100.0
2016-02-24 07:00:00,0,2,7,3,272.88,0.0,0.0,90,4,6437,2.0,6.0,4.0,273.36,0.0,0.0,90.0,4.0,5845.0
2016-02-24 10:00:00,0,2,6,3,273.79,0.0,0.0,90,0,4626,2.0,7.0,3.0,272.88,0.0,0.0,90.0,4.0,6437.0
2016-02-24 11:00:00,0,3,7,6,275.28,0.0,0.0,90,0,4677,2.0,6.0,3.0,273.79,0.0,0.0,90.0,0.0,4626.0
2016-02-24 14:00:00,0,2,7,9,275.86,0.0,0.0,90,0,5332,3.0,7.0,6.0,275.28,0.0,0.0,90.0,0.0,4677.0
2016-02-24 15:00:00,0,3,6,3,275.48,0.0,0.0,90,0,6132,2.0,7.0,9.0,275.86,0.0,0.0,90.0,0.0,5332.0
2016-02-24 18:00:00,0,1,6,9,274.82,0.0,0.0,90,0,4692,3.0,6.0,3.0,275.48,0.0,0.0,90.0,0.0,6132.0
2016-02-24 20:00:00,0,2,6,7,274.35,0.0,0.0,40,0,2962,1.0,6.0,9.0,274.82,0.0,0.0,90.0,0.0,4692.0
2016-02-24 22:00:00,0,2,6,6,273.87,0.0,0.0,90,0,1730,2.0,6.0,7.0,274.35,0.0,0.0,40.0,0.0,2962.0
2016-02-24 23:00:00,0,0,5,7,272.76,0.0,0.0,1,1,1052,2.0,6.0,6.0,273.87,0.0,0.0,90.0,0.0,1730.0
2016-02-25 00:00:00,0,2,5,9,271.95,0.0,0.0,90,0,555,0.0,5.0,7.0,272.76,0.0,0.0,1.0,1.0,1052.0
2016-02-25 01:00:00,0,1,4,4,271.75,0.0,0.0,40,0,354,2.0,5.0,9.0,271.95,0.0,0.0,90.0,0.0,555.0
2016-02-25 02:00:00,0,3,4,6,271.35,0.0,0.0,75,0,284,1.0,4.0,4.0,271.75,0.0,0.0,40.0,0.0,354.0
2016-02-25 05:00:00,0,0,3,6,270.84,0.0,0.0,90,0,2745,3.0,4.0,6.0,271.35,0.0,0.0,75.0,0.0,284.0
2016-02-25 06:00:00,0,2,3,2,270.08,0.0,0.0,90,0,5855,0.0,3.0,6.0,270.84,0.0,0.0,90.0,0.0,2745.0
2016-02-25 07:00:00,0,1,2,8,269.86,0.0,0.0,90,0,6942,2.0,3.0,2.0,270.08,0.0,0.0,90.0,0.0,5855.0
2016-02-25 08:00:00,0,1,1,4,270.43,0.0,0.0,75,0,5863,1.0,2.0,8.0,269.86,0.0,0.0,90.0,0.0,6942.0
